file_id,user_id,task_id,pair_index,prefix_len,prefix,next_action,split,source,transition_score
llm_synth_expanded_1201,synthetic,41,16,17,"[""PROCESS_START"", ""RELATION_CREATED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""RELATION_CREATED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""RELATION_CREATED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""RELATION_CREATED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""MENTION_DESELECTED"", ""MENTION_SELECTED"", ""RELATION_CREATED"", ""MENTION_SELECTED""]",MENTION_SELECTED,train,llm_synthetic_expanded,0.9411764705882353
llm_synth_expanded_228,synthetic,44,3,4,"[""PROCESS_START"", ""STEP_RELATION_SUGGESTION"", ""RELATION_SUGGESTION_REJECTED"", ""MENTION_SELECTED""]",MENTION_SELECTED,train,llm_synthetic_expanded,0.5
llm_synth_expanded_152,synthetic,22,13,14,"[""PROCESS_START"", ""MENTION_CREATED"", ""MENTION_SELECTED"", ""MENTION_DESELECTED"", ""MENTION_SELECTED"", ""MENTION_DESELECTED"", ""MENTION_SELECTED"", ""MENTION_DESELECTED"", ""MENTION_SELECTED"", ""MENTION_DESELECTED"", ""MENTION_SELECTED"", ""MENTION_DESELECTED"", ""MENTION_SELECTED"", ""MENTION_DESELECTED""]",MENTION_SELECTED,train,llm_synthetic_expanded,0.9285714285714286
llm_synth_expanded_996,synthetic,11,19,20,"[""MENTION_SELECTED"", ""ENTITY_REMOVED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""RELATION_CREATED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""RELATION_CREATED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""RELATION_CREATED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""RELATION_CREATED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""RELATION_CREATED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""RELATION_CREATED""]",MENTION_SELECTED,train,llm_synthetic_expanded,0.95
llm_synth_expanded_836,synthetic,23,14,15,"[""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""TOKEN_DESELECTED"", ""TOKEN_DESELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED""]",MENTION_SELECTED,train,llm_synthetic_expanded,1.0
llm_synth_expanded_125,synthetic,41,15,16,"[""PROCESS_START"", ""TOKEN_SELECTED"", ""MENTION_SELECTED"", ""RELATION_CREATED"", ""MENTION_SELECTED"", ""MENTION_DESELECTED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""TOKEN_DESELECTED"", ""TOKEN_DESELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""ENTITY_GROUPED"", ""MENTION_SELECTED""]",MENTION_SELECTED,train,llm_synthetic_expanded,0.9375
llm_synth_expanded_210,synthetic,41,15,16,"[""PROCESS_START"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""RELATION_CREATED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""RELATION_CREATED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""RELATION_CREATED"", ""MENTION_SELECTED"", ""MENTION_SUGGESTION_BOUNDS_UPDATED"", ""MENTION_SUGGESTION_BOUNDS_UPDATED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""RELATION_CREATED""]",MENTION_SELECTED,train,llm_synthetic_expanded,0.9375
llm_synth_expanded_405,synthetic,43,14,15,"[""MENTION_SELECTED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""RELATION_CREATED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""RELATION_CREATED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""RELATION_CREATED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""RELATION_CREATED"", ""MENTION_SELECTED"", ""MENTION_SELECTED""]",MENTION_SELECTED,train,llm_synthetic_expanded,1.0
llm_synth_expanded_881,synthetic,19,14,15,"[""PROCESS_START"", ""STEP_RELATION_SUGGESTION"", ""STEP_RELATIONS"", ""MENTION_SELECTED"", ""MENTION_SUGGESTION_BOUNDS_UPDATED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""RELATION_CREATED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""RELATION_CREATED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""RELATION_CREATED"", ""MENTION_SELECTED""]",MENTION_SELECTED,train,llm_synthetic_expanded,0.9333333333333333
llm_synth_expanded_878,synthetic,16,11,12,"[""PROCESS_START"", ""STEP_RELATION_SUGGESTION"", ""STEP_RELATIONS"", ""MENTION_SELECTED"", ""MENTION_SUGGESTION_BOUNDS_UPDATED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""RELATION_CREATED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""RELATION_CREATED"", ""MENTION_SELECTED""]",MENTION_SELECTED,train,llm_synthetic_expanded,0.9166666666666666
llm_synth_expanded_875,synthetic,13,2,3,"[""PROCESS_START"", ""STEP_RELATION_SUGGESTION"", ""STEP_RELATIONS""]",MENTION_SELECTED,train,llm_synthetic_expanded,0.6666666666666666
llm_synth_expanded_874,synthetic,11,14,15,"[""PROCESS_START"", ""STEP_RELATION_SUGGESTION"", ""STEP_RELATIONS"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""RELATION_CREATED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""RELATION_CREATED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""RELATION_CREATED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""RELATION_CREATED""]",MENTION_SELECTED,train,llm_synthetic_expanded,0.9333333333333333
llm_synth_expanded_996,synthetic,11,17,18,"[""MENTION_SELECTED"", ""ENTITY_REMOVED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""RELATION_CREATED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""RELATION_CREATED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""RELATION_CREATED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""RELATION_CREATED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""RELATION_CREATED"", ""MENTION_SELECTED""]",MENTION_SELECTED,train,llm_synthetic_expanded,0.9444444444444444
llm_synth_expanded_869,synthetic,23,1,2,"[""PROCESS_START"", ""MENTION_CREATED""]",MENTION_SELECTED,train,llm_synthetic_expanded,0.5
llm_synth_expanded_3,synthetic,43,2,3,"[""PROCESS_START"", ""STEP_RELATIONS"", ""MENTION_SELECTED""]",MENTION_SELECTED,train,llm_synthetic_expanded,0.6666666666666666
llm_synth_expanded_1218,synthetic,34,8,9,"[""PROCESS_START"", ""MENTION_SUGGESTION_BOUNDS_UPDATED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""TOKEN_DESELECTED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""MENTION_DESELECTED"", ""MENTION_SELECTED""]",MENTION_SELECTED,train,llm_synthetic_expanded,0.7777777777777778
llm_synth_expanded_57,synthetic,42,6,7,"[""STEP_ENTITIES"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""ENTITY_GROUPED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""ENTITY_GROUPED""]",MENTION_SELECTED,train,llm_synthetic_expanded,1.0
llm_synth_expanded_841,synthetic,23,2,3,"[""MENTION_SELECTED"", ""MENTION_DESELECTED"", ""MENTION_SELECTED""]",MENTION_SELECTED,train,llm_synthetic_expanded,1.0
llm_synth_expanded_878,synthetic,16,13,14,"[""PROCESS_START"", ""STEP_RELATION_SUGGESTION"", ""STEP_RELATIONS"", ""MENTION_SELECTED"", ""MENTION_SUGGESTION_BOUNDS_UPDATED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""RELATION_CREATED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""RELATION_CREATED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""RELATION_CREATED""]",MENTION_SELECTED,train,llm_synthetic_expanded,0.9285714285714286
llm_synth_expanded_209,synthetic,41,13,14,"[""PROCESS_START"", ""ENTITY_GROUPED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""ENTITY_GROUPED"", ""STEP_RELATION_SUGGESTION"", ""STEP_RELATIONS"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""MENTION_DESELECTED"", ""MENTION_DESELECTED"", ""MENTION_SELECTED"", ""MENTION_DESELECTED"", ""MENTION_SELECTED""]",MENTION_SELECTED,train,llm_synthetic_expanded,0.9285714285714286
llm_synth_expanded_29,synthetic,33,4,5,"[""MENTION_SELECTED"", ""MENTION_SELECTED"", ""ENTITY_GROUPED"", ""MENTION_DESELECTED"", ""MENTION_SELECTED""]",MENTION_SELECTED,train,llm_synthetic_expanded,1.0
llm_synth_expanded_100,synthetic,41,14,15,"[""PROCESS_START"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""STEP_ENTITIES""]",MENTION_SELECTED,train,llm_synthetic_expanded,0.9333333333333333
llm_synth_expanded_1209,synthetic,21,7,8,"[""PROCESS_START"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""MENTION_DESELECTED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""MENTION_DESELECTED"", ""MENTION_SELECTED""]",MENTION_SELECTED,train,llm_synthetic_expanded,0.875
llm_synth_expanded_1219,synthetic,34,11,12,"[""PROCESS_START"", ""ENTITY_GROUPED"", ""MENTION_SUGGESTION_REJECTED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""MENTION_DESELECTED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""MENTION_DESELECTED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""MENTION_DESELECTED""]",MENTION_SELECTED,train,llm_synthetic_expanded,0.75
llm_synth_expanded_1,synthetic,43,2,3,"[""PROCESS_START"", ""STEP_MENTION_SUGGESTION"", ""MENTION_SELECTED""]",MENTION_SELECTED,train,llm_synthetic_expanded,0.6666666666666666
llm_synth_expanded_876,synthetic,14,7,8,"[""PROCESS_START"", ""STEP_RELATION_SUGGESTION"", ""STEP_RELATIONS"", ""MENTION_SELECTED"", ""MENTION_SUGGESTION_BOUNDS_UPDATED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""RELATION_CREATED""]",MENTION_SELECTED,train,llm_synthetic_expanded,0.875
llm_synth_expanded_868,synthetic,43,10,11,"[""MENTION_SELECTED"", ""MENTION_SELECTED"", ""MENTION_DESELECTED"", ""MENTION_DESELECTED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""RELATION_CREATED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""MENTION_DESELECTED"", ""MENTION_DESELECTED""]",MENTION_SELECTED,train,llm_synthetic_expanded,1.0
llm_synth_expanded_513,synthetic,11,11,12,"[""STEP_RELATION_SUGGESTION"", ""STEP_RELATIONS"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""RELATION_CREATED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""RELATION_CREATED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""RELATION_CREATED"", ""MENTION_SELECTED""]",MENTION_SELECTED,train,llm_synthetic_expanded,1.0
llm_synth_expanded_875,synthetic,13,4,5,"[""PROCESS_START"", ""STEP_RELATION_SUGGESTION"", ""STEP_RELATIONS"", ""MENTION_SELECTED"", ""MENTION_SUGGESTION_BOUNDS_UPDATED""]",MENTION_SELECTED,train,llm_synthetic_expanded,0.8
llm_synth_expanded_742,synthetic,23,14,15,"[""PROCESS_START"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""STEP_ENTITIES"", ""MENTION_SELECTED""]",MENTION_SELECTED,train,llm_synthetic_expanded,0.9333333333333333
llm_synth_expanded_1022,synthetic,41,3,4,"[""PROCESS_START"", ""STEP_MENTION_SUGGESTION"", ""STEP_METION"", ""TOKEN_SELECTED""]",MENTION_SELECTED,train,llm_synthetic_expanded,1.0
llm_synth_expanded_340,synthetic,44,11,12,"[""PROCESS_START"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""STEP_ENTITIES"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""ENTITY_GROUPED"", ""MENTION_SELECTED""]",MENTION_SELECTED,train,llm_synthetic_expanded,0.9166666666666666
llm_synth_expanded_125,synthetic,41,20,21,"[""PROCESS_START"", ""TOKEN_SELECTED"", ""MENTION_SELECTED"", ""RELATION_CREATED"", ""MENTION_SELECTED"", ""MENTION_DESELECTED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""TOKEN_DESELECTED"", ""TOKEN_DESELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""ENTITY_GROUPED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""ENTITY_GROUPED"", ""STEP_MENTION_SUGGESTION"", ""STEP_RELATIONS"", ""MENTION_SELECTED""]",MENTION_SELECTED,train,llm_synthetic_expanded,0.8571428571428571
llm_synth_expanded_352,synthetic,34,4,5,"[""STEP_ENTITIES"", ""STEP_RELATION_SUGGESTION"", ""RELATION_SUGGESTION_ACCEPTED"", ""STEP_RELATIONS"", ""MENTION_SELECTED""]",MENTION_SELECTED,train,llm_synthetic_expanded,1.0
llm_synth_expanded_868,synthetic,43,11,12,"[""MENTION_SELECTED"", ""MENTION_SELECTED"", ""MENTION_DESELECTED"", ""MENTION_DESELECTED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""RELATION_CREATED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""MENTION_DESELECTED"", ""MENTION_DESELECTED"", ""MENTION_SELECTED""]",MENTION_SELECTED,train,llm_synthetic_expanded,1.0
llm_synth_expanded_296,synthetic,34,2,3,"[""PROCESS_START"", ""STEP_RELATIONS"", ""MENTION_SELECTED""]",MENTION_SELECTED,train,llm_synthetic_expanded,0.6666666666666666
llm_synth_expanded_40,synthetic,12,9,10,"[""PROCESS_START"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""MENTION_SELECTED"", ""TOKEN_SELECTED"", ""MENTION_SELECTED""]",MENTION_SELECTED,train,llm_synthetic_expanded,0.9
llm_synth_expanded_880,synthetic,18,11,12,"[""PROCESS_START"", ""STEP_RELATION_SUGGESTION"", ""STEP_RELATIONS"", ""MENTION_SELECTED"", ""MENTION_SUGGESTION_BOUNDS_UPDATED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""RELATION_CREATED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""RELATION_CREATED"", ""MENTION_SELECTED""]",MENTION_SELECTED,train,llm_synthetic_expanded,0.9166666666666666
llm_synth_expanded_335,synthetic,11,11,12,"[""MENTION_SELECTED"", ""MENTION_DESELECTED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""RELATION_CREATED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""RELATION_CREATED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""RELATION_CREATED"", ""MENTION_SELECTED""]",MENTION_SELECTED,train,llm_synthetic_expanded,1.0
llm_synth_expanded_721,synthetic,11,14,15,"[""PROCESS_START"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""RELATION_CREATED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""RELATION_CREATED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""RELATION_CREATED"", ""MENTION_SELECTED"", ""MENTION_DESELECTED"", ""MENTION_SELECTED"", ""MENTION_DESELECTED""]",MENTION_SELECTED,train,llm_synthetic_expanded,0.9333333333333333
llm_synth_expanded_100,synthetic,41,16,17,"[""PROCESS_START"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""STEP_ENTITIES"", ""MENTION_SELECTED"", ""MENTION_SELECTED""]",MENTION_SELECTED,train,llm_synthetic_expanded,0.9411764705882353
llm_synth_expanded_654,synthetic,23,17,18,"[""PROCESS_START"", ""ENTITY_GROUPED"", ""STEP_RELATION_SUGGESTION"", ""STEP_RELATIONS"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""RELATION_CREATED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""RELATION_CREATED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""RELATION_CREATED"", ""RELATION_DELETED"", ""RELATION_DELETED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""RELATION_CREATED""]",MENTION_SELECTED,train,llm_synthetic_expanded,0.9444444444444444
llm_synth_expanded_298,synthetic,34,2,3,"[""PROCESS_START"", ""TOKEN_SELECTED"", ""MENTION_SELECTED""]",MENTION_SELECTED,train,llm_synthetic_expanded,0.6666666666666666
llm_synth_expanded_48,synthetic,33,17,18,"[""PROCESS_START"", ""STEP_RELATION_SUGGESTION"", ""STEP_RELATIONS"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""RELATION_CREATED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""RELATION_CREATED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""RELATION_CREATED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""RELATION_CREATED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""RELATION_CREATED""]",MENTION_SELECTED,train,llm_synthetic_expanded,0.9444444444444444
llm_synth_expanded_207,synthetic,41,17,18,"[""PROCESS_START"", ""RELATION_CREATED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""RELATION_CREATED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""RELATION_CREATED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""RELATION_CREATED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""RELATION_CREATED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""RELATION_CREATED"", ""MENTION_SELECTED""]",MENTION_SELECTED,train,llm_synthetic_expanded,0.9444444444444444
llm_synth_expanded_327,synthetic,24,9,10,"[""RELATION_CREATED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""RELATION_CREATED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""RELATION_CREATED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""RELATION_CREATED""]",MENTION_SELECTED,train,llm_synthetic_expanded,1.0
llm_synth_expanded_1201,synthetic,41,18,19,"[""PROCESS_START"", ""RELATION_CREATED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""RELATION_CREATED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""RELATION_CREATED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""RELATION_CREATED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""MENTION_DESELECTED"", ""MENTION_SELECTED"", ""RELATION_CREATED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""RELATION_CREATED""]",MENTION_SELECTED,train,llm_synthetic_expanded,0.9473684210526315
llm_synth_expanded_659,synthetic,23,3,4,"[""PROCESS_START"", ""STEP_RELATION_SUGGESTION"", ""STEP_RELATIONS"", ""MENTION_SELECTED""]",MENTION_SELECTED,train,llm_synthetic_expanded,0.75
llm_synth_expanded_837,synthetic,23,13,14,"[""MENTION_SELECTED"", ""ENTITY_GROUPED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""ENTITY_GROUPED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""STEP_RELATION_SUGGESTION"", ""STEP_RELATIONS"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""RELATION_CREATED"", ""RELATION_DELETED"", ""MENTION_SELECTED""]",MENTION_SELECTED,train,llm_synthetic_expanded,1.0
llm_synth_expanded_658,synthetic,23,15,16,"[""PROCESS_START"", ""MENTION_DELETED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""TOKEN_DESELECTED"", ""TOKEN_DESELECTED"", ""TOKEN_DESELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""STEP_ENTITIES"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""ENTITY_GROUPED"", ""MENTION_SELECTED"", ""MENTION_TYPE_UPDATED""]",MENTION_SELECTED,train,llm_synthetic_expanded,0.9375
llm_synth_expanded_740,synthetic,23,15,16,"[""PROCESS_START"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""STEP_ENTITIES"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""ENTITY_GROUPED"", ""MENTION_SELECTED""]",MENTION_SELECTED,train,llm_synthetic_expanded,0.9375
llm_synth_expanded_1208,synthetic,21,3,4,"[""PROCESS_START"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""MENTION_DESELECTED""]",MENTION_SELECTED,train,llm_synthetic_expanded,0.75
llm_synth_expanded_210,synthetic,41,6,7,"[""PROCESS_START"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""RELATION_CREATED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""RELATION_CREATED""]",MENTION_SELECTED,train,llm_synthetic_expanded,0.8571428571428571
llm_synth_expanded_904,synthetic,41,9,10,"[""MENTION_DESELECTED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""RELATION_CREATED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""RELATION_CREATED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""RELATION_CREATED""]",MENTION_SELECTED,train,llm_synthetic_expanded,1.0
llm_synth_expanded_171,synthetic,24,19,20,"[""PROCESS_START"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""MENTION_SELECTED""]",MENTION_SELECTED,train,llm_synthetic_expanded,0.95
llm_synth_expanded_877,synthetic,15,11,12,"[""PROCESS_START"", ""STEP_RELATION_SUGGESTION"", ""STEP_RELATIONS"", ""MENTION_SELECTED"", ""MENTION_SUGGESTION_BOUNDS_UPDATED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""RELATION_CREATED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""RELATION_CREATED"", ""MENTION_SELECTED""]",MENTION_SELECTED,train,llm_synthetic_expanded,0.9166666666666666
llm_synth_expanded_229,synthetic,44,3,4,"[""PROCESS_START"", ""ENTITY_GROUPED"", ""MENTION_SELECTED"", ""MENTION_SELECTED""]",MENTION_SELECTED,train,llm_synthetic_expanded,0.75
llm_synth_expanded_904,synthetic,41,12,13,"[""MENTION_DESELECTED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""RELATION_CREATED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""RELATION_CREATED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""RELATION_CREATED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""RELATION_CREATED""]",MENTION_SELECTED,train,llm_synthetic_expanded,1.0
llm_synth_expanded_1218,synthetic,34,2,3,"[""PROCESS_START"", ""MENTION_SUGGESTION_BOUNDS_UPDATED"", ""MENTION_SELECTED""]",MENTION_SELECTED,train,llm_synthetic_expanded,0.6666666666666666
llm_synth_expanded_659,synthetic,23,18,19,"[""PROCESS_START"", ""STEP_RELATION_SUGGESTION"", ""STEP_RELATIONS"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""RELATION_CREATED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""RELATION_CREATED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""RELATION_CREATED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""RELATION_CREATED"", ""MENTION_SELECTED"", ""MENTION_TYPE_UPDATED"", ""TOKEN_SELECTED"", ""MENTION_SELECTED""]",MENTION_SELECTED,train,llm_synthetic_expanded,0.9473684210526315
llm_synth_expanded_843,synthetic,23,15,16,"[""PROCESS_START"", ""STEP_RELATION_SUGGESTION"", ""STEP_RELATIONS"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""RELATION_CREATED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""RELATION_CREATED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""RELATION_CREATED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""RELATION_CREATED"", ""MENTION_SELECTED""]",MENTION_SELECTED,train,llm_synthetic_expanded,0.9375
llm_synth_expanded_874,synthetic,11,8,9,"[""PROCESS_START"", ""STEP_RELATION_SUGGESTION"", ""STEP_RELATIONS"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""RELATION_CREATED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""RELATION_CREATED""]",MENTION_SELECTED,train,llm_synthetic_expanded,0.8888888888888888
llm_synth_expanded_883,synthetic,22,19,20,"[""PROCESS_START"", ""MENTION_SELECTED"", ""MENTION_TYPE_UPDATED"", ""MENTION_SUGGESTION_ACCEPTED"", ""MENTION_SUGGESTION_REJECTED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""MENTION_SUGGESTION_ACCEPTED"", ""STEP_METION"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""STEP_ENTITIES"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""ENTITY_GROUPED"", ""MENTION_SELECTED""]",MENTION_SELECTED,train,llm_synthetic_expanded,0.95
