file_id,user_id,task_id,pair_index,prefix_len,prefix,next_action,split
44_1394161b50,29,44,20,20,STEP_MENTION_SUGGESTION MENTION_SUGGESTION_ACCEPTED MENTION_SELECTED MENTION_SUGGESTION_BOUNDS_UPDATED MENTION_SUGGESTION_BOUNDS_UPDATED TOKEN_SELECTED MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED STEP_METION TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED,MENTION_CREATED,test
44_1394161b50,29,44,21,20,MENTION_SUGGESTION_ACCEPTED MENTION_SELECTED MENTION_SUGGESTION_BOUNDS_UPDATED MENTION_SUGGESTION_BOUNDS_UPDATED TOKEN_SELECTED MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED STEP_METION TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED MENTION_CREATED,TOKEN_SELECTED,test
44_1394161b50,29,44,22,20,MENTION_SELECTED MENTION_SUGGESTION_BOUNDS_UPDATED MENTION_SUGGESTION_BOUNDS_UPDATED TOKEN_SELECTED MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED STEP_METION TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED,TOKEN_SELECTED,test
44_1394161b50,29,44,23,20,MENTION_SUGGESTION_BOUNDS_UPDATED MENTION_SUGGESTION_BOUNDS_UPDATED TOKEN_SELECTED MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED STEP_METION TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED TOKEN_SELECTED,MENTION_CREATED,test
44_1394161b50,29,44,24,20,MENTION_SUGGESTION_BOUNDS_UPDATED TOKEN_SELECTED MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED STEP_METION TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED TOKEN_SELECTED MENTION_CREATED,TOKEN_SELECTED,test
44_1394161b50,29,44,25,20,TOKEN_SELECTED MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED STEP_METION TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED,MENTION_CREATED,test
44_1394161b50,29,44,26,20,MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED STEP_METION TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED MENTION_CREATED,TOKEN_SELECTED,test
44_1394161b50,29,44,27,20,MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED STEP_METION TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED,TOKEN_SELECTED,test
44_1394161b50,29,44,28,20,MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED STEP_METION TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED TOKEN_SELECTED,TOKEN_SELECTED,test
44_1394161b50,29,44,29,20,MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED STEP_METION TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED TOKEN_SELECTED TOKEN_SELECTED,MENTION_CREATED,test
44_1394161b50,29,44,30,20,MENTION_SUGGESTION_ACCEPTED STEP_METION TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED TOKEN_SELECTED TOKEN_SELECTED MENTION_CREATED,TOKEN_SELECTED,test
44_1394161b50,29,44,31,20,STEP_METION TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED TOKEN_SELECTED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED,TOKEN_SELECTED,test
44_1394161b50,29,44,32,20,TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED TOKEN_SELECTED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED TOKEN_SELECTED,TOKEN_SELECTED,test
44_1394161b50,29,44,33,20,MENTION_CREATED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED TOKEN_SELECTED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED TOKEN_SELECTED TOKEN_SELECTED,MENTION_CREATED,test
44_1394161b50,29,44,34,20,TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED TOKEN_SELECTED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED TOKEN_SELECTED TOKEN_SELECTED MENTION_CREATED,MENTION_SELECTED,test
44_1394161b50,29,44,35,20,MENTION_CREATED TOKEN_SELECTED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED TOKEN_SELECTED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED TOKEN_SELECTED TOKEN_SELECTED MENTION_CREATED MENTION_SELECTED,MENTION_SUGGESTION_BOUNDS_UPDATED,test
44_1394161b50,29,44,36,20,TOKEN_SELECTED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED TOKEN_SELECTED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED TOKEN_SELECTED TOKEN_SELECTED MENTION_CREATED MENTION_SELECTED MENTION_SUGGESTION_BOUNDS_UPDATED,MENTION_SUGGESTION_BOUNDS_UPDATED,test
44_1394161b50,29,44,37,20,TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED TOKEN_SELECTED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED TOKEN_SELECTED TOKEN_SELECTED MENTION_CREATED MENTION_SELECTED MENTION_SUGGESTION_BOUNDS_UPDATED MENTION_SUGGESTION_BOUNDS_UPDATED,MENTION_SELECTED,test
44_1394161b50,29,44,38,20,MENTION_CREATED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED TOKEN_SELECTED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED TOKEN_SELECTED TOKEN_SELECTED MENTION_CREATED MENTION_SELECTED MENTION_SUGGESTION_BOUNDS_UPDATED MENTION_SUGGESTION_BOUNDS_UPDATED MENTION_SELECTED,STEP_ENTITIES,test
44_1394161b50,29,44,39,20,TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED TOKEN_SELECTED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED TOKEN_SELECTED TOKEN_SELECTED MENTION_CREATED MENTION_SELECTED MENTION_SUGGESTION_BOUNDS_UPDATED MENTION_SUGGESTION_BOUNDS_UPDATED MENTION_SELECTED STEP_ENTITIES,MENTION_SELECTED,test
44_1394161b50,29,44,40,20,MENTION_CREATED TOKEN_SELECTED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED TOKEN_SELECTED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED TOKEN_SELECTED TOKEN_SELECTED MENTION_CREATED MENTION_SELECTED MENTION_SUGGESTION_BOUNDS_UPDATED MENTION_SUGGESTION_BOUNDS_UPDATED MENTION_SELECTED STEP_ENTITIES MENTION_SELECTED,MENTION_SELECTED,test
44_1394161b50,29,44,41,20,TOKEN_SELECTED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED TOKEN_SELECTED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED TOKEN_SELECTED TOKEN_SELECTED MENTION_CREATED MENTION_SELECTED MENTION_SUGGESTION_BOUNDS_UPDATED MENTION_SUGGESTION_BOUNDS_UPDATED MENTION_SELECTED STEP_ENTITIES MENTION_SELECTED MENTION_SELECTED,MENTION_SELECTED,test
44_1394161b50,29,44,42,20,TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED TOKEN_SELECTED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED TOKEN_SELECTED TOKEN_SELECTED MENTION_CREATED MENTION_SELECTED MENTION_SUGGESTION_BOUNDS_UPDATED MENTION_SUGGESTION_BOUNDS_UPDATED MENTION_SELECTED STEP_ENTITIES MENTION_SELECTED MENTION_SELECTED MENTION_SELECTED,ENTITY_GROUPED,test
44_1394161b50,29,44,43,20,MENTION_CREATED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED TOKEN_SELECTED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED TOKEN_SELECTED TOKEN_SELECTED MENTION_CREATED MENTION_SELECTED MENTION_SUGGESTION_BOUNDS_UPDATED MENTION_SUGGESTION_BOUNDS_UPDATED MENTION_SELECTED STEP_ENTITIES MENTION_SELECTED MENTION_SELECTED MENTION_SELECTED ENTITY_GROUPED,MENTION_SELECTED,test
44_1394161b50,29,44,44,20,TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED TOKEN_SELECTED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED TOKEN_SELECTED TOKEN_SELECTED MENTION_CREATED MENTION_SELECTED MENTION_SUGGESTION_BOUNDS_UPDATED MENTION_SUGGESTION_BOUNDS_UPDATED MENTION_SELECTED STEP_ENTITIES MENTION_SELECTED MENTION_SELECTED MENTION_SELECTED ENTITY_GROUPED MENTION_SELECTED,MENTION_SELECTED,test
44_1394161b50,29,44,45,20,MENTION_CREATED TOKEN_SELECTED TOKEN_SELECTED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED TOKEN_SELECTED TOKEN_SELECTED MENTION_CREATED MENTION_SELECTED MENTION_SUGGESTION_BOUNDS_UPDATED MENTION_SUGGESTION_BOUNDS_UPDATED MENTION_SELECTED STEP_ENTITIES MENTION_SELECTED MENTION_SELECTED MENTION_SELECTED ENTITY_GROUPED MENTION_SELECTED MENTION_SELECTED,MENTION_SELECTED,test
44_1394161b50,29,44,46,20,TOKEN_SELECTED TOKEN_SELECTED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED TOKEN_SELECTED TOKEN_SELECTED MENTION_CREATED MENTION_SELECTED MENTION_SUGGESTION_BOUNDS_UPDATED MENTION_SUGGESTION_BOUNDS_UPDATED MENTION_SELECTED STEP_ENTITIES MENTION_SELECTED MENTION_SELECTED MENTION_SELECTED ENTITY_GROUPED MENTION_SELECTED MENTION_SELECTED MENTION_SELECTED,MENTION_SELECTED,test
44_1394161b50,29,44,47,20,TOKEN_SELECTED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED TOKEN_SELECTED TOKEN_SELECTED MENTION_CREATED MENTION_SELECTED MENTION_SUGGESTION_BOUNDS_UPDATED MENTION_SUGGESTION_BOUNDS_UPDATED MENTION_SELECTED STEP_ENTITIES MENTION_SELECTED MENTION_SELECTED MENTION_SELECTED ENTITY_GROUPED MENTION_SELECTED MENTION_SELECTED MENTION_SELECTED MENTION_SELECTED,MENTION_SELECTED,test
44_1394161b50,29,44,48,20,TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED TOKEN_SELECTED TOKEN_SELECTED MENTION_CREATED MENTION_SELECTED MENTION_SUGGESTION_BOUNDS_UPDATED MENTION_SUGGESTION_BOUNDS_UPDATED MENTION_SELECTED STEP_ENTITIES MENTION_SELECTED MENTION_SELECTED MENTION_SELECTED ENTITY_GROUPED MENTION_SELECTED MENTION_SELECTED MENTION_SELECTED MENTION_SELECTED MENTION_SELECTED,ENTITY_GROUPED,test
44_1394161b50,29,44,49,20,MENTION_CREATED TOKEN_SELECTED TOKEN_SELECTED TOKEN_SELECTED MENTION_CREATED MENTION_SELECTED MENTION_SUGGESTION_BOUNDS_UPDATED MENTION_SUGGESTION_BOUNDS_UPDATED MENTION_SELECTED STEP_ENTITIES MENTION_SELECTED MENTION_SELECTED MENTION_SELECTED ENTITY_GROUPED MENTION_SELECTED MENTION_SELECTED MENTION_SELECTED MENTION_SELECTED MENTION_SELECTED ENTITY_GROUPED,STEP_RELATION_SUGGESTION,test
44_1394161b50,29,44,50,20,TOKEN_SELECTED TOKEN_SELECTED TOKEN_SELECTED MENTION_CREATED MENTION_SELECTED MENTION_SUGGESTION_BOUNDS_UPDATED MENTION_SUGGESTION_BOUNDS_UPDATED MENTION_SELECTED STEP_ENTITIES MENTION_SELECTED MENTION_SELECTED MENTION_SELECTED ENTITY_GROUPED MENTION_SELECTED MENTION_SELECTED MENTION_SELECTED MENTION_SELECTED MENTION_SELECTED ENTITY_GROUPED STEP_RELATION_SUGGESTION,RELATION_SUGGESTION_ACCEPTED,test
44_1394161b50,29,44,51,20,TOKEN_SELECTED TOKEN_SELECTED MENTION_CREATED MENTION_SELECTED MENTION_SUGGESTION_BOUNDS_UPDATED MENTION_SUGGESTION_BOUNDS_UPDATED MENTION_SELECTED STEP_ENTITIES MENTION_SELECTED MENTION_SELECTED MENTION_SELECTED ENTITY_GROUPED MENTION_SELECTED MENTION_SELECTED MENTION_SELECTED MENTION_SELECTED MENTION_SELECTED ENTITY_GROUPED STEP_RELATION_SUGGESTION RELATION_SUGGESTION_ACCEPTED,RELATION_SUGGESTION_ACCEPTED,test
44_1394161b50,29,44,52,20,TOKEN_SELECTED MENTION_CREATED MENTION_SELECTED MENTION_SUGGESTION_BOUNDS_UPDATED MENTION_SUGGESTION_BOUNDS_UPDATED MENTION_SELECTED STEP_ENTITIES MENTION_SELECTED MENTION_SELECTED MENTION_SELECTED ENTITY_GROUPED MENTION_SELECTED MENTION_SELECTED MENTION_SELECTED MENTION_SELECTED MENTION_SELECTED ENTITY_GROUPED STEP_RELATION_SUGGESTION RELATION_SUGGESTION_ACCEPTED RELATION_SUGGESTION_ACCEPTED,RELATION_SUGGESTION_ACCEPTED,test
44_1394161b50,29,44,53,20,MENTION_CREATED MENTION_SELECTED MENTION_SUGGESTION_BOUNDS_UPDATED MENTION_SUGGESTION_BOUNDS_UPDATED MENTION_SELECTED STEP_ENTITIES MENTION_SELECTED MENTION_SELECTED MENTION_SELECTED ENTITY_GROUPED MENTION_SELECTED MENTION_SELECTED MENTION_SELECTED MENTION_SELECTED MENTION_SELECTED ENTITY_GROUPED STEP_RELATION_SUGGESTION RELATION_SUGGESTION_ACCEPTED RELATION_SUGGESTION_ACCEPTED RELATION_SUGGESTION_ACCEPTED,RELATION_SUGGESTION_ACCEPTED,test
44_1394161b50,29,44,54,20,MENTION_SELECTED MENTION_SUGGESTION_BOUNDS_UPDATED MENTION_SUGGESTION_BOUNDS_UPDATED MENTION_SELECTED STEP_ENTITIES MENTION_SELECTED MENTION_SELECTED MENTION_SELECTED ENTITY_GROUPED MENTION_SELECTED MENTION_SELECTED MENTION_SELECTED MENTION_SELECTED MENTION_SELECTED ENTITY_GROUPED STEP_RELATION_SUGGESTION RELATION_SUGGESTION_ACCEPTED RELATION_SUGGESTION_ACCEPTED RELATION_SUGGESTION_ACCEPTED RELATION_SUGGESTION_ACCEPTED,RELATION_SUGGESTION_ACCEPTED,test
44_1394161b50,29,44,55,20,MENTION_SUGGESTION_BOUNDS_UPDATED MENTION_SUGGESTION_BOUNDS_UPDATED MENTION_SELECTED STEP_ENTITIES MENTION_SELECTED MENTION_SELECTED MENTION_SELECTED ENTITY_GROUPED MENTION_SELECTED MENTION_SELECTED MENTION_SELECTED MENTION_SELECTED MENTION_SELECTED ENTITY_GROUPED STEP_RELATION_SUGGESTION RELATION_SUGGESTION_ACCEPTED RELATION_SUGGESTION_ACCEPTED RELATION_SUGGESTION_ACCEPTED RELATION_SUGGESTION_ACCEPTED RELATION_SUGGESTION_ACCEPTED,STEP_RELATIONS,test
44_1394161b50,29,44,56,20,MENTION_SUGGESTION_BOUNDS_UPDATED MENTION_SELECTED STEP_ENTITIES MENTION_SELECTED MENTION_SELECTED MENTION_SELECTED ENTITY_GROUPED MENTION_SELECTED MENTION_SELECTED MENTION_SELECTED MENTION_SELECTED MENTION_SELECTED ENTITY_GROUPED STEP_RELATION_SUGGESTION RELATION_SUGGESTION_ACCEPTED RELATION_SUGGESTION_ACCEPTED RELATION_SUGGESTION_ACCEPTED RELATION_SUGGESTION_ACCEPTED RELATION_SUGGESTION_ACCEPTED STEP_RELATIONS,MENTION_SELECTED,test
44_1394161b50,29,44,57,20,MENTION_SELECTED STEP_ENTITIES MENTION_SELECTED MENTION_SELECTED MENTION_SELECTED ENTITY_GROUPED MENTION_SELECTED MENTION_SELECTED MENTION_SELECTED MENTION_SELECTED MENTION_SELECTED ENTITY_GROUPED STEP_RELATION_SUGGESTION RELATION_SUGGESTION_ACCEPTED RELATION_SUGGESTION_ACCEPTED RELATION_SUGGESTION_ACCEPTED RELATION_SUGGESTION_ACCEPTED RELATION_SUGGESTION_ACCEPTED STEP_RELATIONS MENTION_SELECTED,MENTION_SELECTED,test
44_1394161b50,29,44,58,20,STEP_ENTITIES MENTION_SELECTED MENTION_SELECTED MENTION_SELECTED ENTITY_GROUPED MENTION_SELECTED MENTION_SELECTED MENTION_SELECTED MENTION_SELECTED MENTION_SELECTED ENTITY_GROUPED STEP_RELATION_SUGGESTION RELATION_SUGGESTION_ACCEPTED RELATION_SUGGESTION_ACCEPTED RELATION_SUGGESTION_ACCEPTED RELATION_SUGGESTION_ACCEPTED RELATION_SUGGESTION_ACCEPTED STEP_RELATIONS MENTION_SELECTED MENTION_SELECTED,RELATION_CREATED,test
44_1394161b50,29,44,59,20,MENTION_SELECTED MENTION_SELECTED MENTION_SELECTED ENTITY_GROUPED MENTION_SELECTED MENTION_SELECTED MENTION_SELECTED MENTION_SELECTED MENTION_SELECTED ENTITY_GROUPED STEP_RELATION_SUGGESTION RELATION_SUGGESTION_ACCEPTED RELATION_SUGGESTION_ACCEPTED RELATION_SUGGESTION_ACCEPTED RELATION_SUGGESTION_ACCEPTED RELATION_SUGGESTION_ACCEPTED STEP_RELATIONS MENTION_SELECTED MENTION_SELECTED RELATION_CREATED,MENTION_SELECTED,test
44_1394161b50,29,44,60,20,MENTION_SELECTED MENTION_SELECTED ENTITY_GROUPED MENTION_SELECTED MENTION_SELECTED MENTION_SELECTED MENTION_SELECTED MENTION_SELECTED ENTITY_GROUPED STEP_RELATION_SUGGESTION RELATION_SUGGESTION_ACCEPTED RELATION_SUGGESTION_ACCEPTED RELATION_SUGGESTION_ACCEPTED RELATION_SUGGESTION_ACCEPTED RELATION_SUGGESTION_ACCEPTED STEP_RELATIONS MENTION_SELECTED MENTION_SELECTED RELATION_CREATED MENTION_SELECTED,MENTION_SELECTED,test
44_1394161b50,29,44,61,20,MENTION_SELECTED ENTITY_GROUPED MENTION_SELECTED MENTION_SELECTED MENTION_SELECTED MENTION_SELECTED MENTION_SELECTED ENTITY_GROUPED STEP_RELATION_SUGGESTION RELATION_SUGGESTION_ACCEPTED RELATION_SUGGESTION_ACCEPTED RELATION_SUGGESTION_ACCEPTED RELATION_SUGGESTION_ACCEPTED RELATION_SUGGESTION_ACCEPTED STEP_RELATIONS MENTION_SELECTED MENTION_SELECTED RELATION_CREATED MENTION_SELECTED MENTION_SELECTED,RELATION_CREATED,test
44_1394161b50,29,44,62,20,ENTITY_GROUPED MENTION_SELECTED MENTION_SELECTED MENTION_SELECTED MENTION_SELECTED MENTION_SELECTED ENTITY_GROUPED STEP_RELATION_SUGGESTION RELATION_SUGGESTION_ACCEPTED RELATION_SUGGESTION_ACCEPTED RELATION_SUGGESTION_ACCEPTED RELATION_SUGGESTION_ACCEPTED RELATION_SUGGESTION_ACCEPTED STEP_RELATIONS MENTION_SELECTED MENTION_SELECTED RELATION_CREATED MENTION_SELECTED MENTION_SELECTED RELATION_CREATED,MENTION_SELECTED,test
44_1394161b50,29,44,63,20,MENTION_SELECTED MENTION_SELECTED MENTION_SELECTED MENTION_SELECTED MENTION_SELECTED ENTITY_GROUPED STEP_RELATION_SUGGESTION RELATION_SUGGESTION_ACCEPTED RELATION_SUGGESTION_ACCEPTED RELATION_SUGGESTION_ACCEPTED RELATION_SUGGESTION_ACCEPTED RELATION_SUGGESTION_ACCEPTED STEP_RELATIONS MENTION_SELECTED MENTION_SELECTED RELATION_CREATED MENTION_SELECTED MENTION_SELECTED RELATION_CREATED MENTION_SELECTED,MENTION_SELECTED,test
44_1394161b50,29,44,64,20,MENTION_SELECTED MENTION_SELECTED MENTION_SELECTED MENTION_SELECTED ENTITY_GROUPED STEP_RELATION_SUGGESTION RELATION_SUGGESTION_ACCEPTED RELATION_SUGGESTION_ACCEPTED RELATION_SUGGESTION_ACCEPTED RELATION_SUGGESTION_ACCEPTED RELATION_SUGGESTION_ACCEPTED STEP_RELATIONS MENTION_SELECTED MENTION_SELECTED RELATION_CREATED MENTION_SELECTED MENTION_SELECTED RELATION_CREATED MENTION_SELECTED MENTION_SELECTED,MENTION_SELECTED,test
44_1394161b50,29,44,65,20,MENTION_SELECTED MENTION_SELECTED MENTION_SELECTED ENTITY_GROUPED STEP_RELATION_SUGGESTION RELATION_SUGGESTION_ACCEPTED RELATION_SUGGESTION_ACCEPTED RELATION_SUGGESTION_ACCEPTED RELATION_SUGGESTION_ACCEPTED RELATION_SUGGESTION_ACCEPTED STEP_RELATIONS MENTION_SELECTED MENTION_SELECTED RELATION_CREATED MENTION_SELECTED MENTION_SELECTED RELATION_CREATED MENTION_SELECTED MENTION_SELECTED MENTION_SELECTED,RELATION_CREATED,test
44_1394161b50,29,44,66,20,MENTION_SELECTED MENTION_SELECTED ENTITY_GROUPED STEP_RELATION_SUGGESTION RELATION_SUGGESTION_ACCEPTED RELATION_SUGGESTION_ACCEPTED RELATION_SUGGESTION_ACCEPTED RELATION_SUGGESTION_ACCEPTED RELATION_SUGGESTION_ACCEPTED STEP_RELATIONS MENTION_SELECTED MENTION_SELECTED RELATION_CREATED MENTION_SELECTED MENTION_SELECTED RELATION_CREATED MENTION_SELECTED MENTION_SELECTED MENTION_SELECTED RELATION_CREATED,MENTION_SELECTED,test
44_1394161b50,29,44,67,20,MENTION_SELECTED ENTITY_GROUPED STEP_RELATION_SUGGESTION RELATION_SUGGESTION_ACCEPTED RELATION_SUGGESTION_ACCEPTED RELATION_SUGGESTION_ACCEPTED RELATION_SUGGESTION_ACCEPTED RELATION_SUGGESTION_ACCEPTED STEP_RELATIONS MENTION_SELECTED MENTION_SELECTED RELATION_CREATED MENTION_SELECTED MENTION_SELECTED RELATION_CREATED MENTION_SELECTED MENTION_SELECTED MENTION_SELECTED RELATION_CREATED MENTION_SELECTED,MENTION_SELECTED,test
44_1394161b50,29,44,68,20,ENTITY_GROUPED STEP_RELATION_SUGGESTION RELATION_SUGGESTION_ACCEPTED RELATION_SUGGESTION_ACCEPTED RELATION_SUGGESTION_ACCEPTED RELATION_SUGGESTION_ACCEPTED RELATION_SUGGESTION_ACCEPTED STEP_RELATIONS MENTION_SELECTED MENTION_SELECTED RELATION_CREATED MENTION_SELECTED MENTION_SELECTED RELATION_CREATED MENTION_SELECTED MENTION_SELECTED MENTION_SELECTED RELATION_CREATED MENTION_SELECTED MENTION_SELECTED,MENTION_SELECTED,test
44_1394161b50,29,44,69,20,STEP_RELATION_SUGGESTION RELATION_SUGGESTION_ACCEPTED RELATION_SUGGESTION_ACCEPTED RELATION_SUGGESTION_ACCEPTED RELATION_SUGGESTION_ACCEPTED RELATION_SUGGESTION_ACCEPTED STEP_RELATIONS MENTION_SELECTED MENTION_SELECTED RELATION_CREATED MENTION_SELECTED MENTION_SELECTED RELATION_CREATED MENTION_SELECTED MENTION_SELECTED MENTION_SELECTED RELATION_CREATED MENTION_SELECTED MENTION_SELECTED MENTION_SELECTED,RELATION_CREATED,test
