file_id,user_id,task_id,pair_index,prefix_len,prefix,next_action,split,prefix_list,source,transition_score,weight
24_85f121a0c2,38,24,11,12,PROCESS_START STEP_MENTION_SUGGESTION MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED STEP_METION,TOKEN_SELECTED,train,"['PROCESS_START', 'STEP_MENTION_SUGGESTION', 'MENTION_SUGGESTION_ACCEPTED', 'MENTION_SUGGESTION_ACCEPTED', 'MENTION_SUGGESTION_ACCEPTED', 'MENTION_SUGGESTION_ACCEPTED', 'MENTION_SUGGESTION_ACCEPTED', 'MENTION_SUGGESTION_ACCEPTED', 'MENTION_SUGGESTION_ACCEPTED', 'MENTION_SUGGESTION_ACCEPTED', 'MENTION_SUGGESTION_ACCEPTED', 'STEP_METION']",real,,
24_85f121a0c2,38,24,12,13,PROCESS_START STEP_MENTION_SUGGESTION MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED STEP_METION TOKEN_SELECTED,MENTION_CREATED,train,"['PROCESS_START', 'STEP_MENTION_SUGGESTION', 'MENTION_SUGGESTION_ACCEPTED', 'MENTION_SUGGESTION_ACCEPTED', 'MENTION_SUGGESTION_ACCEPTED', 'MENTION_SUGGESTION_ACCEPTED', 'MENTION_SUGGESTION_ACCEPTED', 'MENTION_SUGGESTION_ACCEPTED', 'MENTION_SUGGESTION_ACCEPTED', 'MENTION_SUGGESTION_ACCEPTED', 'MENTION_SUGGESTION_ACCEPTED', 'STEP_METION', 'TOKEN_SELECTED']",real,,
24_85f121a0c2,38,24,13,14,PROCESS_START STEP_MENTION_SUGGESTION MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED STEP_METION TOKEN_SELECTED MENTION_CREATED,TOKEN_SELECTED,train,"['PROCESS_START', 'STEP_MENTION_SUGGESTION', 'MENTION_SUGGESTION_ACCEPTED', 'MENTION_SUGGESTION_ACCEPTED', 'MENTION_SUGGESTION_ACCEPTED', 'MENTION_SUGGESTION_ACCEPTED', 'MENTION_SUGGESTION_ACCEPTED', 'MENTION_SUGGESTION_ACCEPTED', 'MENTION_SUGGESTION_ACCEPTED', 'MENTION_SUGGESTION_ACCEPTED', 'MENTION_SUGGESTION_ACCEPTED', 'STEP_METION', 'TOKEN_SELECTED', 'MENTION_CREATED']",real,,
24_85f121a0c2,38,24,14,15,PROCESS_START STEP_MENTION_SUGGESTION MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED STEP_METION TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED,TOKEN_SELECTED,train,"['PROCESS_START', 'STEP_MENTION_SUGGESTION', 'MENTION_SUGGESTION_ACCEPTED', 'MENTION_SUGGESTION_ACCEPTED', 'MENTION_SUGGESTION_ACCEPTED', 'MENTION_SUGGESTION_ACCEPTED', 'MENTION_SUGGESTION_ACCEPTED', 'MENTION_SUGGESTION_ACCEPTED', 'MENTION_SUGGESTION_ACCEPTED', 'MENTION_SUGGESTION_ACCEPTED', 'MENTION_SUGGESTION_ACCEPTED', 'STEP_METION', 'TOKEN_SELECTED', 'MENTION_CREATED', 'TOKEN_SELECTED']",real,,
24_85f121a0c2,38,24,15,16,PROCESS_START STEP_MENTION_SUGGESTION MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED STEP_METION TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED TOKEN_SELECTED,MENTION_CREATED,train,"['PROCESS_START', 'STEP_MENTION_SUGGESTION', 'MENTION_SUGGESTION_ACCEPTED', 'MENTION_SUGGESTION_ACCEPTED', 'MENTION_SUGGESTION_ACCEPTED', 'MENTION_SUGGESTION_ACCEPTED', 'MENTION_SUGGESTION_ACCEPTED', 'MENTION_SUGGESTION_ACCEPTED', 'MENTION_SUGGESTION_ACCEPTED', 'MENTION_SUGGESTION_ACCEPTED', 'MENTION_SUGGESTION_ACCEPTED', 'STEP_METION', 'TOKEN_SELECTED', 'MENTION_CREATED', 'TOKEN_SELECTED', 'TOKEN_SELECTED']",real,,
24_85f121a0c2,38,24,16,17,PROCESS_START STEP_MENTION_SUGGESTION MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED STEP_METION TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED TOKEN_SELECTED MENTION_CREATED,TOKEN_SELECTED,train,"['PROCESS_START', 'STEP_MENTION_SUGGESTION', 'MENTION_SUGGESTION_ACCEPTED', 'MENTION_SUGGESTION_ACCEPTED', 'MENTION_SUGGESTION_ACCEPTED', 'MENTION_SUGGESTION_ACCEPTED', 'MENTION_SUGGESTION_ACCEPTED', 'MENTION_SUGGESTION_ACCEPTED', 'MENTION_SUGGESTION_ACCEPTED', 'MENTION_SUGGESTION_ACCEPTED', 'MENTION_SUGGESTION_ACCEPTED', 'STEP_METION', 'TOKEN_SELECTED', 'MENTION_CREATED', 'TOKEN_SELECTED', 'TOKEN_SELECTED', 'MENTION_CREATED']",real,,
24_85f121a0c2,38,24,17,18,PROCESS_START STEP_MENTION_SUGGESTION MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED STEP_METION TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED,TOKEN_SELECTED,train,"['PROCESS_START', 'STEP_MENTION_SUGGESTION', 'MENTION_SUGGESTION_ACCEPTED', 'MENTION_SUGGESTION_ACCEPTED', 'MENTION_SUGGESTION_ACCEPTED', 'MENTION_SUGGESTION_ACCEPTED', 'MENTION_SUGGESTION_ACCEPTED', 'MENTION_SUGGESTION_ACCEPTED', 'MENTION_SUGGESTION_ACCEPTED', 'MENTION_SUGGESTION_ACCEPTED', 'MENTION_SUGGESTION_ACCEPTED', 'STEP_METION', 'TOKEN_SELECTED', 'MENTION_CREATED', 'TOKEN_SELECTED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'TOKEN_SELECTED']",real,,
24_85f121a0c2,38,24,18,19,PROCESS_START STEP_MENTION_SUGGESTION MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED STEP_METION TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED TOKEN_SELECTED,MENTION_CREATED,train,"['PROCESS_START', 'STEP_MENTION_SUGGESTION', 'MENTION_SUGGESTION_ACCEPTED', 'MENTION_SUGGESTION_ACCEPTED', 'MENTION_SUGGESTION_ACCEPTED', 'MENTION_SUGGESTION_ACCEPTED', 'MENTION_SUGGESTION_ACCEPTED', 'MENTION_SUGGESTION_ACCEPTED', 'MENTION_SUGGESTION_ACCEPTED', 'MENTION_SUGGESTION_ACCEPTED', 'MENTION_SUGGESTION_ACCEPTED', 'STEP_METION', 'TOKEN_SELECTED', 'MENTION_CREATED', 'TOKEN_SELECTED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'TOKEN_SELECTED', 'TOKEN_SELECTED']",real,,
24_85f121a0c2,38,24,19,20,PROCESS_START STEP_MENTION_SUGGESTION MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED STEP_METION TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED TOKEN_SELECTED MENTION_CREATED,TOKEN_SELECTED,train,"['PROCESS_START', 'STEP_MENTION_SUGGESTION', 'MENTION_SUGGESTION_ACCEPTED', 'MENTION_SUGGESTION_ACCEPTED', 'MENTION_SUGGESTION_ACCEPTED', 'MENTION_SUGGESTION_ACCEPTED', 'MENTION_SUGGESTION_ACCEPTED', 'MENTION_SUGGESTION_ACCEPTED', 'MENTION_SUGGESTION_ACCEPTED', 'MENTION_SUGGESTION_ACCEPTED', 'MENTION_SUGGESTION_ACCEPTED', 'STEP_METION', 'TOKEN_SELECTED', 'MENTION_CREATED', 'TOKEN_SELECTED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'TOKEN_SELECTED', 'TOKEN_SELECTED', 'MENTION_CREATED']",real,,
24_85f121a0c2,38,24,20,20,STEP_MENTION_SUGGESTION MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED STEP_METION TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED,MENTION_CREATED,train,"['STEP_MENTION_SUGGESTION', 'MENTION_SUGGESTION_ACCEPTED', 'MENTION_SUGGESTION_ACCEPTED', 'MENTION_SUGGESTION_ACCEPTED', 'MENTION_SUGGESTION_ACCEPTED', 'MENTION_SUGGESTION_ACCEPTED', 'MENTION_SUGGESTION_ACCEPTED', 'MENTION_SUGGESTION_ACCEPTED', 'MENTION_SUGGESTION_ACCEPTED', 'MENTION_SUGGESTION_ACCEPTED', 'STEP_METION', 'TOKEN_SELECTED', 'MENTION_CREATED', 'TOKEN_SELECTED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'TOKEN_SELECTED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'TOKEN_SELECTED']",real,,
24_85f121a0c2,38,24,21,20,MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED STEP_METION TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED MENTION_CREATED,TOKEN_SELECTED,train,"['MENTION_SUGGESTION_ACCEPTED', 'MENTION_SUGGESTION_ACCEPTED', 'MENTION_SUGGESTION_ACCEPTED', 'MENTION_SUGGESTION_ACCEPTED', 'MENTION_SUGGESTION_ACCEPTED', 'MENTION_SUGGESTION_ACCEPTED', 'MENTION_SUGGESTION_ACCEPTED', 'MENTION_SUGGESTION_ACCEPTED', 'MENTION_SUGGESTION_ACCEPTED', 'STEP_METION', 'TOKEN_SELECTED', 'MENTION_CREATED', 'TOKEN_SELECTED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'TOKEN_SELECTED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'TOKEN_SELECTED', 'MENTION_CREATED']",real,,
24_85f121a0c2,38,24,22,20,MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED STEP_METION TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED,MENTION_CREATED,train,"['MENTION_SUGGESTION_ACCEPTED', 'MENTION_SUGGESTION_ACCEPTED', 'MENTION_SUGGESTION_ACCEPTED', 'MENTION_SUGGESTION_ACCEPTED', 'MENTION_SUGGESTION_ACCEPTED', 'MENTION_SUGGESTION_ACCEPTED', 'MENTION_SUGGESTION_ACCEPTED', 'MENTION_SUGGESTION_ACCEPTED', 'STEP_METION', 'TOKEN_SELECTED', 'MENTION_CREATED', 'TOKEN_SELECTED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'TOKEN_SELECTED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'TOKEN_SELECTED']",real,,
24_85f121a0c2,38,24,23,20,MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED STEP_METION TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED MENTION_CREATED,STEP_ENTITIES,train,"['MENTION_SUGGESTION_ACCEPTED', 'MENTION_SUGGESTION_ACCEPTED', 'MENTION_SUGGESTION_ACCEPTED', 'MENTION_SUGGESTION_ACCEPTED', 'MENTION_SUGGESTION_ACCEPTED', 'MENTION_SUGGESTION_ACCEPTED', 'MENTION_SUGGESTION_ACCEPTED', 'STEP_METION', 'TOKEN_SELECTED', 'MENTION_CREATED', 'TOKEN_SELECTED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'TOKEN_SELECTED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'TOKEN_SELECTED', 'MENTION_CREATED']",real,,
24_85f121a0c2,38,24,24,20,MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED STEP_METION TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED MENTION_CREATED STEP_ENTITIES,MENTION_SELECTED,train,"['MENTION_SUGGESTION_ACCEPTED', 'MENTION_SUGGESTION_ACCEPTED', 'MENTION_SUGGESTION_ACCEPTED', 'MENTION_SUGGESTION_ACCEPTED', 'MENTION_SUGGESTION_ACCEPTED', 'MENTION_SUGGESTION_ACCEPTED', 'STEP_METION', 'TOKEN_SELECTED', 'MENTION_CREATED', 'TOKEN_SELECTED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'TOKEN_SELECTED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'STEP_ENTITIES']",real,,
24_85f121a0c2,38,24,25,20,MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED STEP_METION TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED MENTION_CREATED STEP_ENTITIES MENTION_SELECTED,MENTION_SELECTED,train,"['MENTION_SUGGESTION_ACCEPTED', 'MENTION_SUGGESTION_ACCEPTED', 'MENTION_SUGGESTION_ACCEPTED', 'MENTION_SUGGESTION_ACCEPTED', 'MENTION_SUGGESTION_ACCEPTED', 'STEP_METION', 'TOKEN_SELECTED', 'MENTION_CREATED', 'TOKEN_SELECTED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'TOKEN_SELECTED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'STEP_ENTITIES', 'MENTION_SELECTED']",real,,
24_85f121a0c2,38,24,26,20,MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED STEP_METION TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED MENTION_CREATED STEP_ENTITIES MENTION_SELECTED MENTION_SELECTED,ENTITY_GROUPED,train,"['MENTION_SUGGESTION_ACCEPTED', 'MENTION_SUGGESTION_ACCEPTED', 'MENTION_SUGGESTION_ACCEPTED', 'MENTION_SUGGESTION_ACCEPTED', 'STEP_METION', 'TOKEN_SELECTED', 'MENTION_CREATED', 'TOKEN_SELECTED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'TOKEN_SELECTED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'STEP_ENTITIES', 'MENTION_SELECTED', 'MENTION_SELECTED']",real,,
24_85f121a0c2,38,24,27,20,MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED STEP_METION TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED MENTION_CREATED STEP_ENTITIES MENTION_SELECTED MENTION_SELECTED ENTITY_GROUPED,STEP_RELATION_SUGGESTION,train,"['MENTION_SUGGESTION_ACCEPTED', 'MENTION_SUGGESTION_ACCEPTED', 'MENTION_SUGGESTION_ACCEPTED', 'STEP_METION', 'TOKEN_SELECTED', 'MENTION_CREATED', 'TOKEN_SELECTED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'TOKEN_SELECTED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'STEP_ENTITIES', 'MENTION_SELECTED', 'MENTION_SELECTED', 'ENTITY_GROUPED']",real,,
24_85f121a0c2,38,24,28,20,MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED STEP_METION TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED MENTION_CREATED STEP_ENTITIES MENTION_SELECTED MENTION_SELECTED ENTITY_GROUPED STEP_RELATION_SUGGESTION,RELATION_SUGGESTION_ACCEPTED,train,"['MENTION_SUGGESTION_ACCEPTED', 'MENTION_SUGGESTION_ACCEPTED', 'STEP_METION', 'TOKEN_SELECTED', 'MENTION_CREATED', 'TOKEN_SELECTED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'TOKEN_SELECTED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'STEP_ENTITIES', 'MENTION_SELECTED', 'MENTION_SELECTED', 'ENTITY_GROUPED', 'STEP_RELATION_SUGGESTION']",real,,
24_85f121a0c2,38,24,29,20,MENTION_SUGGESTION_ACCEPTED STEP_METION TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED MENTION_CREATED STEP_ENTITIES MENTION_SELECTED MENTION_SELECTED ENTITY_GROUPED STEP_RELATION_SUGGESTION RELATION_SUGGESTION_ACCEPTED,RELATION_SUGGESTION_ACCEPTED,train,"['MENTION_SUGGESTION_ACCEPTED', 'STEP_METION', 'TOKEN_SELECTED', 'MENTION_CREATED', 'TOKEN_SELECTED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'TOKEN_SELECTED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'STEP_ENTITIES', 'MENTION_SELECTED', 'MENTION_SELECTED', 'ENTITY_GROUPED', 'STEP_RELATION_SUGGESTION', 'RELATION_SUGGESTION_ACCEPTED']",real,,
24_85f121a0c2,38,24,30,20,STEP_METION TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED MENTION_CREATED STEP_ENTITIES MENTION_SELECTED MENTION_SELECTED ENTITY_GROUPED STEP_RELATION_SUGGESTION RELATION_SUGGESTION_ACCEPTED RELATION_SUGGESTION_ACCEPTED,RELATION_SUGGESTION_ACCEPTED,train,"['STEP_METION', 'TOKEN_SELECTED', 'MENTION_CREATED', 'TOKEN_SELECTED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'TOKEN_SELECTED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'STEP_ENTITIES', 'MENTION_SELECTED', 'MENTION_SELECTED', 'ENTITY_GROUPED', 'STEP_RELATION_SUGGESTION', 'RELATION_SUGGESTION_ACCEPTED', 'RELATION_SUGGESTION_ACCEPTED']",real,,
24_85f121a0c2,38,24,31,20,TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED MENTION_CREATED STEP_ENTITIES MENTION_SELECTED MENTION_SELECTED ENTITY_GROUPED STEP_RELATION_SUGGESTION RELATION_SUGGESTION_ACCEPTED RELATION_SUGGESTION_ACCEPTED RELATION_SUGGESTION_ACCEPTED,RELATION_SUGGESTION_ACCEPTED,train,"['TOKEN_SELECTED', 'MENTION_CREATED', 'TOKEN_SELECTED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'TOKEN_SELECTED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'STEP_ENTITIES', 'MENTION_SELECTED', 'MENTION_SELECTED', 'ENTITY_GROUPED', 'STEP_RELATION_SUGGESTION', 'RELATION_SUGGESTION_ACCEPTED', 'RELATION_SUGGESTION_ACCEPTED', 'RELATION_SUGGESTION_ACCEPTED']",real,,
24_85f121a0c2,38,24,32,20,MENTION_CREATED TOKEN_SELECTED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED MENTION_CREATED STEP_ENTITIES MENTION_SELECTED MENTION_SELECTED ENTITY_GROUPED STEP_RELATION_SUGGESTION RELATION_SUGGESTION_ACCEPTED RELATION_SUGGESTION_ACCEPTED RELATION_SUGGESTION_ACCEPTED RELATION_SUGGESTION_ACCEPTED,RELATION_SUGGESTION_ACCEPTED,train,"['MENTION_CREATED', 'TOKEN_SELECTED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'TOKEN_SELECTED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'STEP_ENTITIES', 'MENTION_SELECTED', 'MENTION_SELECTED', 'ENTITY_GROUPED', 'STEP_RELATION_SUGGESTION', 'RELATION_SUGGESTION_ACCEPTED', 'RELATION_SUGGESTION_ACCEPTED', 'RELATION_SUGGESTION_ACCEPTED', 'RELATION_SUGGESTION_ACCEPTED']",real,,
24_85f121a0c2,38,24,33,20,TOKEN_SELECTED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED MENTION_CREATED STEP_ENTITIES MENTION_SELECTED MENTION_SELECTED ENTITY_GROUPED STEP_RELATION_SUGGESTION RELATION_SUGGESTION_ACCEPTED RELATION_SUGGESTION_ACCEPTED RELATION_SUGGESTION_ACCEPTED RELATION_SUGGESTION_ACCEPTED RELATION_SUGGESTION_ACCEPTED,RELATION_SUGGESTION_ACCEPTED,train,"['TOKEN_SELECTED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'TOKEN_SELECTED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'STEP_ENTITIES', 'MENTION_SELECTED', 'MENTION_SELECTED', 'ENTITY_GROUPED', 'STEP_RELATION_SUGGESTION', 'RELATION_SUGGESTION_ACCEPTED', 'RELATION_SUGGESTION_ACCEPTED', 'RELATION_SUGGESTION_ACCEPTED', 'RELATION_SUGGESTION_ACCEPTED', 'RELATION_SUGGESTION_ACCEPTED']",real,,
